rating,review
good,I learned a lot about cars that I didn't know before. The good products to use for your car. I got better at customer service. I also learned how to communicate effectively with rude customers. The most enjoyable part of my job was that I got to deliver car parts to mechanics. I was a driver & time always went by so fast when I did that.
good,"As a manager, a typical day at Auto Zone would to be open store, complete all paper work, take customer calls, greet customers when they enter the store and help them find what they need. Assist customers by changing their battery, wiper blades etc. Working the planograms. Check in truck and put truck away."
good,Great place to work. Benefit aren't the greatest for the fortune 500 company and could definitely use some improvements. The job tasks at hand aren't hard to catch on to and perform at satisfactory level.
good,Esta empresa reconoce el esfuerzo que se realiza en ella lo cual te hacia sentirte muy querido de la empresa
good,"The management and the and also the company environment was good. The Director of the company was in contact with the team ,to know if we're fine and comfortable in working. "
good,"Learned inventory, customer service, quality, and Microsoft skills. Mechanics of an engine, service calls, and types of supervisory roles. Inventory using the AutoZone based computer programs"
good,"Auto zone is a great place also this job teaches you about battery change how to look up parts and my position was about driving out of state it was a good drive you drive all over the place Ohio green bay mich, Chicago and just come back to base and do it all oiver again get mangers and you get to see how other auto zone get runned"
good,"We had a wonderful team working with AZ, everyone knew their role in the company and we worked together as a team.  AutoZone has a beautiful culture, even though its a lot of hard work especially if you are a  manager"
good,"AutoZone is an amazing company always loved it as an employer as well as a customer , working there was fun , comfortable and never felt out of place . Work life is always upbeat and the customers that came in were alot of locals so it was nice when they remembered your face"
good,its a really great place to work. no problems with the employees. also great customers. it can get a little hectic at times but overall its a great place to work.
good,"trabajo en equipo"
good,Constante capacitación trabajo en equipo trato digno
good,Ambiente de trabajo agradable por la cultura y valores que se viven a diario en la empresa.
good,"It was a fun small team with fast paced work environment. "
good,"New learning experience , Great staff members , great products , Learn as you go. Didn't know anything about cars until I started working at auto Zone , now I'm getting to know cars and products very well."
good,"During my time here, the staff was great! We had fun together, cried together, and celebrated together. Helping out in customer service gave me the opportunity to serve the community."
good,"excellent magnametn "
good,"It was a short period here but I loved it."
good,"A typical day at work going in filling out paper work pulling orders, answering phones, helping customers, and dropping parts off fun environment and it's a good way to learn auto parts"
good,Pay is a bit lower than expected.great staff and clean stores. They offer room for advancement and raises. Onsite training for all inventory matters. Great job
good,"helping customer.i learned to deal with anger customer about there parts.the management team is good."
good,Great company to work for with a large operation and professional structure. Great people and team in place. Great products and policies in place as well.
good,good job to work for great pay rate great people to work with awesome management and bosses really liked my job as a worker and liked what my everyday functions were
good,I spent best part of my life working in Automotive Sector. It was a great experience running a company with innovation. Prepared excellent team who assured excellent customer services.
good,"Freelance position"
good,"great customer service,fun place to work at,flexable hours,learned something new every day,great co workers and management.rotating hours,great payas well"
good,I work on the line separate diffent car parts thats was going all across the USA.you are able to meet all kinds of people's you never knew there are alot of Opportunities you can get there also
good,autozone es una empresa americana reconocida mundialmente y ala cual me siento muy orgullosa de haber pertenecido
good,I have gotten very accustomed to the culture. Everyone is very helpful and always has an open door policy. There is never an issue with asking for advice or asking management to step in on an issue at hand. All teams including upper level management such as VP's and SVP's are one in one. I have learned an essential amount of information that is vital to my future career. I have been exposed to many elements from finance to IT and have acquired skills that will help process my career goals.
good,"I had to said, this was the best job I had. The experience was amazing and the opportunities for promotion are bigger. They always value the effort and are always there to help you to be better."
good,Even if you know nothing about automotives its still a great place to work. When dealing with customers you learn more about automotives then you knew before. The computer system you work on give you more information about the automobile and parts of them than you ask.
good,I love working with the people the customers are also nice. I've had the chance to learn new things from the mechanics that come inside. I also had the privilege to help customers out with problems with their vehicles
good,Great work place! Enjoyed working with employees and customers. The environment was pleasant. I learned how to manage in a fast paced workplace. The employees welcomed me when I first arrived.
good,AutoZone was probably the best job I ever had. I had wonderful co workers and managers. I had to do a lot of driving being the commercial driver. When I became manager I didn't drive as much took care of customers and billing. There wasn't anything really hard with the job. I enjoyed helping customers with their problems. I made a lot of friends through AutoZone.
good,"Stock inventory on the shelves, work the register, answer phone calls and aid the customers. Do some light maintenance work like replace wiper blades, check battery levels."
good,"Get to work around 6a.m., have our morning meeting, go pick up my RF or headset and then we would get assigned to our area and I would pick orders all day!"
good,"Typical day at the Zone helping the customer find what they need. Everyday is a learning experience there is always something to learn about how cars work or what makes them malfunction. My coworkers  are always willing to help in any situation needed. Everyone is nice outgoing, helpful ect."
good,had a great boss i learned a lot of facts about car parts that i did not know about the hardest park of the job was in the beginning when i wasn't familiar with  the usual parts/problems that customers needed help with friendly workplace culture everyone was welcoming and willing to teach
good,Mangers and all staff were very welcoming great team to be a part of decent pay for the job that you are doing also was very close to home. overall very good place to work at.
good,i started out working on the road building new store and existing stores. reinventing diffent layouts.  this is where i was able to put my skill to work. and i enjoyed it.
good,"I enjoyed working days at autozone. The management was always   available, informative, and knowledgeable. Throughout my employment there I've learned about basic maintenance required on a variance of vehicles. Overall, the experience was enjoyable and has taught me an abundance of information that pertains to my personal life as well."
good,"i learn a lot in auto zone, meet a lot of good customers, learn a lot of parts, gain knowledge as the years pass by.. its a good environment to work in. And also its difficult at times when you don't have enough products in the stores"
good,"I worked there for 2 yrs and loved every minute. In the endI did have to quit as they didn't properly train me to be a manager, and didn't seem to want to, which I was newly promoted to."
good,"learned how too ship orders stock store, employees very friendly.. typical day at work very busy but enoyed it time went by very fast. always something too do.. loved going too work everyday"
good,"Fun working in automotive, get to meet alot fo great people and see alot of great vehicles, good work environment, great leadership and all around fun."
good,customer associate. finding parts for vehicles on the computer and in stock. Checking engines on customers vehicles. Enjoyed the moderate pace. Management was very helpful. I learned that the customer is always right. I also become aware of people in my community.
good,They are a good company to work for. They also have good benefits.  Room for growth within the company. competitive work environment.
good,"A typical day at work is assiting customer with purchasing items for thier vehicle. From on-line to in-store pick-up. The Environment was very fast pase from assisting in-store or on the phone. Ive learned how to implement and understand the store policy better then I first was employed. I've figured out how to manage time with customers and performing work, as in knowing what to do first then last. I dont have a problem with anything in the cmpany i just would likr to become an successful asset to the corporation. The most enjoyeable part of the day is having the oppurtunity to assist the customers and they leave satisfied that i helped them with thier concerned. "
good,Typical day at work to get your work done. I learned to order select and the management is great people. The work culture is very clean and right. The hardest part of the job is nothing really. The most enjoyable part of the job is lunch
good,Great place to work if you're interested in learning something new everyday. Management really pushed me to learn and understand basic car information. Moved up in the company fairly fast. Went from PT sales to FT management in a matter of 6 months.
good,"Scan in paperwork everyday in the morning, call customers to ask if they need any parts. During the day I try and find parts all of around San Diego county for my customers, at the end of the day I count the money and make sure deposits are done."
good,Answer commercial accounts phone calls; help them get the parts they need to complete there job needs; receive and ship automotive goods; customer relations
good,autozone is a great company to work for. not only you learn about parts but you also learn some what of mechanical work. you also learn how to work well with others
good,great place to work and the people ar wonderful and always in a great mood. Retirement is outstanding and so is the benefits
good,Great company to work for love helping customers and watching customers leave the store satisfied. Also learning more from the mechanics coming in the store and shopping
good,This job here is great you learn more and more about parts about cars each and everyday it teaches you really how to stay organized and keep things in the right place overall a great place to work
good,I really love Autozone i dont feel there is anything negative to say about them i would recommend everyone apply it is a good work experience and the employees are very friendly and you learn allot
good,Great place to work and management is understanding and helpful. Co-workers understand team work and are helpful with training. The staff are awesome and great people.
good,"Great reliable place to work, very costumer based background. management is number 1. co-workers are great. you have to like talking to like this job. never a dull moment from stocking to batteries in a matter of seconds."
good,"hours were decent, positive work environment, was a cashier and parts puller, enjoyed learning more about parts and uses for them, enjoyed the management and co workers."
good,Gained so much experience here. Pay could be a little better and the hours are ruff. But others wise a really great place to work.
good,"Great place to work, co workers are friendly and great to get along with. A typical day at work would require the use of a register and a computer for auto parts look up. It is a vary fast pace job with a busy constant stream of customers at almost all hours of the day."
good,Work was friendly and fast paced. It was great interacting with customers and helping them in their needs. I enjoyed working with my coworkers and will definitely recommend.
good,Good website a lot of opportunities to Grow and look for amazing jobs i like to work with the coworker and the management team the schedule is really flexible highly recommend this company.
good,"Loved everything about autozone,  if you work hard you will move up. They provide a great working environment and great team work."
good,"go in  stock shelves and parts , help customers find the right stuff and occasionally install parts, mop floors and clean bathrooms , make sure all orders are ready for pickups etc."
good,this is a ok company for people that loves parts and know a lot about cars but I tell uou know that you will be doing a lot of work not hard just a lot
good,"Help customers find parts and products by identifying items using an awesome system called Z-net."
good,it was always upbeat and you were always doing something. the hardest part was working in the heat during the day. the management is awesome
good,Enjoy working with people on day to day bases. Glad I can be of some help to others.All you need to know is how to work a cash register  knowledge of auto mechanics or how to operate a computer.
good,always have something to do and never a task too hard to perform. management is always helpful and when needed are also willing to lend a helping hand.
good,Really enjoyed working there but didn't have enough employees to get the job done right thats why I moved on from that job
good,Its been one of the most fun places to work at. Management was awesome team work always put in practice... I loved the joy we all put to work every day co workers were always helping out each other
good,"Nice place to work,, alot of  oppurtunites for advancement.. always plents of work. how much do i need to type on here to hit the 150 word mininum.. everybody should apply here"
good,i learn a lot of new things how to deal with different kind of people how to do different kind of things with cars and tools i want to learn more and be the best mechanic i love this field and its fun doing hand work i been doing it as a kid
good,"autozone was a great place to work at. good balance of work and fun. all employees very helpful. not difficult to work there. hardest part of the job would be having to find a part in the back that was not in the place computer said it is in, but you have that form time to time. most enjoyable part is not only the environment but also the friendships you can make there."
good,To get the job done and make your rate.  I learned how to order select.management was great they had  good supervisors.  My coworkers were great they always get me motivated.  The hardest thing about the job and sometimes you're in a rush and you don't want to hurt yourself while doing the job
good,Very fast pace dealing with everyday issues of mechanical issues and customer support.  Great benefits and excellent group of people to work with.  Opportunities for growth.
good,"En mi trabajo era supervisar a los empleado y valorar su desempeño, así como estar pendiente de la atención al cliente, aprendí los valores que se enseñan día a día, tales como respeto, honradez, amabilidad, sinceridad, el cliente siempre es primero, apoyar a tus compañeros, etc."
good,"Great place to work. Family Environment. Challenging yet rewarding. Innovative, financially sound, industry leader, and informed. AutoZOne is just a great place to work. I love it!"
good,"Maximum productivity"
good,"While working at Auto Zone I was in charge of all inventory, and maintaining the to set standards. This included returned products, sales, and stocking."
good,"whether i am opening or closing we had set times. this company cares about their workers the best that they can. Auto zone defines taking care of your staff guarantees great customer service."
good,This was one of my favorite jobs. I learned alot about car parts and worked with alot of different accounts. I did inventory and ordering. I did cashier. I did delivery. I did stocking and cleanliness. Overall it was a great experience to work with all the great people.
good,"Many locations, good work hours. Always open rain or shine. Chances for advancement within the company. Stores in many cities and states making it easy to transfer if you change locations."
good,I'm really proud for work for this company this company have awesome culture good salary and the best employers of the world
good,"Learned a lot of stuff from them that I never knew."
good,Fast pace work..i worked weekend nights people were very nice very good place to work I like driving the stockpicker and replenishing...company had good incentives for the workers..pay was good I started out at 13.45. You make more money when you make production top out pay was almost 17 an hr..bosses very nice very informative and took the time to make sure you knew how to do the job...safety was a very big issue...as long as you didn't miss and had a good efficiency rating and worked safely..very good place to work
good,"Greeting customers over the phone, taking in orders and taking them in from the back. Setting up invoices and delivering the orders as soon as possible. Collecting payments and repeating the process all over again later."
good,A typical day at work would be maintenance and cleaning before we opened . I memorized the products and location  so I can familiarize and locate what a customer wants .The management was helpful and at the same time they would give me space to learn on my own . I showed them I can be trusted to close the store and sell expensive products. The hardest part of the job was the first two days because I had to learn and multitask on my first day but that's when I push myself until the end.  AutoZone can have slow days but my first week was fast and I was proud of my success! I did great after that it was just a routine and I was happy. My customers where happy and that was my  main goal.
good,it was a good place to work. I enjoyed working with all my co workers. they always treated me good. I learned a lot when I was working there. I know more then I do now.
good,una empresa rica en muchos valores personales te capacitan en todo lo relacionado a tu trabajo el ambiente laboral es muy bueno me enseñaron lo relacionado en ventas lo que mas me gusto es la relacion con el cliente y el buscar la venta por objetivo semanal llevandote un bono adicional.
good,Employees at my location were very helpful and friendly. I learned a lot of new stuff while working here.The hardest part of the job was dealing with some difficult customers. However it was very enjoyable helping customers solve there problems and putting a smile on their face.
good,loving co workers easy job i just drove and dropped off parts to other stores. They are willing to work with you and are very cooperative with making your schuelde.
good,I loved my time at Autozone. I was quickly promoted through the ranks. Job expectation were clear from the start. management helped every step of the way.
good,"The hours are great, pay is great I recommend everyone apply there. You get over time and after your 90 days you'll be making great money"
good,error ear ear   were war e e wrier e reward  rare ear e r red ewraewreawewr e  wear ae r  rr redrew r  warewa e  wrier  err  rw e w new rower  r we rw
good,great place to work to meet new people. very good place to learn about computer skills and it keeps you on your toes. I loved it. A lot of cool people to work with
good,"Is a good place to work, you get to learn new things every day.it is a fast moving environment. If you l8ke to work on car this is the place to be"
good,"A typical day consisted of helping customers find their parts, giving worthwhile advice on vehicle maintenance, and hanging out with my coworkers."
good,"Typical day at Autozone will consist of battery replacement, check engine lights to be checked and of course oil. while working at autozone i have learned many thing such as the true definition of customer service and a list of parts to go with that. The hardest part about working at Autozone was dealing with very upset customers who are under the stress of there breaking vehicle but the would have to be being able to help out the overwhelmed customers."
good,Exelente trabajo con oportunidades de crecmiento segun disponibilidad. Trabajos Full-time y Part-time exelente para estudiantes o para crear una carrera en el area automotriz
good,"I loved my time at Auto Zone,  I enjoyed my co workers and the customers.  The hardest part of my job was leaving.  The most enjoyable part of my job was working with the customers and my fellow employees."
good,"Good place, good people, the pay was the only reason I left, or else I would still be there, I loved my co- workers, I enjoyed working with parts, and all the cool machinery they had."
good,Very productive position.  Management is very understanding and is very flexible with my hours. I am able to have a great balance between work and my personal life. The most enjoyable part of the day is knowing I am able to help customers and get my job done right.
good,"A typical day at Autozone is fulfilling customer's needs by helping them find what they are looking for and making recommendations. I have learned the importance of teamwork to achieve both personal and company goals. My teammates are an essential part of the success. Management at Autozone is hands on,always on top of what needs to be done to improve. The hardest part of the job is that it is far from my home and the fact that I work nights and weekends and the most enjoyable part is when I am able to help customers to solve their car troubles at the least expense.It is very rewarding."
good,"Working for a large base company like AutoZone was great. I leaned so much about different car parts and also learned how to take better care of my own vehicle. My co-workers always were team players when we had to get the job done. The hardest part about my job as a customer service advocate was not being to help everyone, I would love to see all my customers walking out happy. The most enjoyable part of my job was satisfying my customers."
good,"great place to learn about how cars work."
good,I like Autozone a lot . It just wasn't room to glow with the company. I was at a fast pace store so we had customers all day. I received a lot of rewards that for Wow customer service and grew the most in value .
good,"A typical day at the job you would do anything from attending customers to cleaning the store, inventory, plano grams etc."
good,"required sales and parts knowledge coworkers are usually great. "
good,Loved working with autozone learning about cars and their parts . Great experience which has helped me grow .
good,"I am a parts driver, cashier and customer service. Management and co-workers are friendly. Most enjoyable part of my job is helping customers find the items they are looking for and delivering parts to other stores"
good,I love my job at autozone. just ready for something different. Auto zone has great oppurtunities to advance as far as you are willing to go.
good,I love working here! Been working for Auto Zone a little over a year and I must say I love it. I love driving to different mechanic shops and seeing their smiles on their faces when they see me pull up with their parts. I like the management team they're very understanding. This job gives you well balance because they are willing to work with your current schedule.
good,I have enjoyed working here its been a blast but I moved only reason I'm looking at all the people the places Ive been its has had its ups and downs but for the most part good
good,"Para los autozoners el cliente siempre es primero! Es la clase de trabajo que te mantiene activo durante el horario de labores, bastante dinámico y buen ambiente."
good,The work was challenging but overall a great experience for me. I learned my strengths and weaknesses. My management team was very sportive and more than willing to answer an questions I had. I felt I could grow with the company and the only thing that would get in my was a me. Unfortunately I had to relocate.I would recommend this Job/career for anyone will a will to better themselves.
good,I recommend AutoZone to anyone wanting to become more self-sufficient in the automotive industry and the knowledge provided. My experience within the company gave me a broader understanding of how things work logistically and mechanically. I recommend this company as a good stepping stone into all the right directions.
good,fun place to work has good employees learned a lot while I was there meet a lot of good people and had fun enjoyed delivering parts to commercial customers and getting to know different people
good,"On a typical day I would check in product from store to store with different routes until my work load was finished. My co-workers were great, friendly, and very helpful."
good,"Its a great overall job. recommend to all college students. The skills you learn there range from people to cars.They take there time to teach the basics of auto mobiles , so prior knowledge is helpful but not required."
good,"CCC makes you mental, emotional and physically strong. you learn grow and build muscles  for the rest of your life. go and try it out for yourself and gain experience."
good,it is a very busy place to work but it is really good. times flies when customers come in constantly. you have to be fast to work there.
good,by far the best part time job ive ever had. The whole strore was always in tip top shape an the facility was great as well. All the managers an employees where always atease with each other an when one needs help we would all try an come up with a plans
good,I learned a lot in the automotive business and was able to do work on my own vehicles with minor repairs.  I saved quite a bit of money not having to take it to a mechanic.
good,"Autozone is a great company."
good,"it was a good place to work and gain knowledge of vehicle and inventory, sales and shipping and receiving I learned about my customers and their vehicles."
good,"I typically clean the store before it opens. Then I greet the customers when they enter and exit the vicinity. I answer telephones, and look up parts on the computer an on the floor. I've learned so much about how to fix on cars and how they operate. I loved all my managers. there was no hard part about my job, because I enjoyed being and working there everyday."
good,"Typical day: Answer phones, work on cars, find parts, manage a cash register, and only 2 people running the store."
good,"Working for this Company has expanded my knowledge on automotive parts, and how they work and where they located."
good,You have no idea what is going to come through the door . You are always challenged and learing new things daily. You are always teaching customers something new and they teaching you as well.
good,"Great work environment, great team associates, excellent management, and a fun work place.  This is a great opportunity but has limited career advancement opportunities."
good,"Good customer service is a must! Your not going to get rich, but easy extra income. Good job for part timers. You will learn more from the customers than anything."
good,Good company to work for.  Good opportunity for advancement.  Good training program.  Good work tools/operating system to help achieve success.
good,"I learned to work the register. I learned parts for parts as well as how to deal with an anger customer, in a calm state. Cleaning up  a hazard and taking safety precautions."
good,"Assist clients with account information using Oracle Programming."
good,"Always helping all customers, all team members are always helping each other out, always quick to help one another. Really fun job to be at"
good,"One of my favorite jobs."
good,Good company to work with as a consultant. Good interaction with the client and with the co-workers. Very good company.
good,i loved working at autozone i greeted customers and checked them out also troubleshooting and minor car repairs such as batteries headlights etc management was easy to follow co workers were like family nothing was difficult for me about the job i loved the labor aspect of working there unloading pallets changeing batteries testing parts
good,Was fun everyone was nice taught me how to answer phones order parts and know my vehicles well i loved the job the management was great and the co workers were great
good,"By working at this job i have learned so much about cars, and now i have made it a hobby. I love my co-workers they are so friendly. The customers that come in are very easy to relate to and i love working with them to find out what they need."
good,I enjoyed the open door policy and understood it was an integral part of the culture there. I learned many things I never thought I would have.
good,"lo que mas me agrada es la atencion a clientes, apoyarlos asolucionar sus problemas"
good,learned a lot working here. customers service delivered parts answereed phones. would gladly work here again. pleasure to work here.
good,"Autozone is a great place to work, especially if you are looking for a good part time job with good opportunity! The management are awesome, and my co-workers are very friendly! I highly recommend working there if you get the chance!"
good,"auto zone was the best  job i ever worked at.. we had safety lunches, the staff and managers were cool, i just had blast working there."
good,parts puller and customer service rep. answering calls and helping customers get vehicle parts and repairs. I enjoyed this job and enjoyed working with the auozone employees. very nice staff and facility
good,"I sold auto parts. I loves every aspect of the position. EVERY! The coworkers were great, very helpful and understanding being that I was the only female that was working there. If I thought there was advancement with the company I would still be there."
good,A typical day at work started by helping customers in any way possible even if it meant refering them to our compiters for getting the part that the customer needed
good,I would greet the customer ask them if i may help them  then use the computer to search and see if i could help them and if i could i did and i retrieved the part that they needed  and twice a week i would stock the store shelves front and back
good,"Great company I like working there . Helping people get what they need. and like working on the cars. Looking up part,and answering phones"
good,i learned a bunch about car parts and what the benefits of each parts were offering the management was great my former coworkers were awesome as well had nothing bad to say about this company
good,"Company will be around for a long time, good to work for, very fair, good pay, weekends off,great benefits,stock options"
good,The best of all the jobs i worked i drove everyday and the managers where great. Had time to do everything i wanted too after work and work full time
good,"Great place too work for. What i did was answer phones let the drivers i had working for me where to go what to take to then dealers like firestone,ntb etc clean my area up"
good,"fast pace always on the go"
good,"Part Sales Manager"
good,"Es la major empresa para trabajar en Mexico, dentro del area de refacciones y el retail,"
good,"its a good job , highly recommended , its makes you think about going into a managers position. I love what I do at my job , its really satisfying."
good,"Customer service"
good,fun place to work learned alot from my manager that gave me experiance to do things faster and easier. had to learn fast and thank goodness i now cars that helps in helping customers.
good,Auto Zone DC en Terrell Tx es una empresa buena. Dedicada a dar un buen servicio al cliente y un anviente sano y seguro de trabajo.
good,"Work with the public to troubleshoot and find answers to their car problems, promote add on selling to raise profitability for the store and my team"
good,"While working at AutoZone, I am constantly working with the public and providing optimal customer service. During my time there I have learned a lot about the mechanics of an automobile and how to work in a high pressure environment. I enjoy working with the customers and resolving their problems. "
good,Long day at work constantly working with your hands moving plants and pallet jacks and being outdoors. Hello from the other side i must have called a thousand times to tell you i am sorry
good,"Great place to work for part time work, slightly under paid but very great work environment and team feeling. Typical day is very easy, however some hours can get long due to lack of business"
good,They are a good company to work for. They were there for the employees when needed. If you needed time off for a family matter they be understanding and accommodating.
good,"Un dia tranquilo, divertido, se disfruta trabajar en AutoZone."
good,"Fast paced work environment,friendly staff to work with,and you get to meet a lot of people.I enjoyed helping my customers and i also bought a lot of customers while enjoying them."
good,I love the people i work around the atmosphere is very welcoming and warm.The interactions w/customers and the daily sales are tools im using  to better myself on a daily
good,working at autozone was a blessing the management were good the store was well up-kept and the customers loved to come back and shop with us.
good,"These statistics are all the result of a personalization strategy I have brought to this store. We’re not just selling a product; we’re selling an idea. And, ultimately, we’re selling to human beings who demand a certain level of service for the price they are paying. Exceptional customer service comes from exceptional employee training, which each of our sale associate must pass in order to continue working with us. This is to ensure unwavering standards across the board. Our service needs to be more than just great—it needs to be consistently great."
good,"Provide customer service. I have learned to provide customer service. good management, as well as the employers. the hardest part was to satisfy every customer and the most enjoyable was that most of them were, sometimes with the help of my co-workers."
good,"At AutoZone my main job was delivering parts to the auto shops in the area. I normally help customers find parts, or assist them on their cars. Coming into AutoZone I knew a little about cars, the basics. knowing how to change a tire or what oil you should put in your car. Now I know more about the inside of the car, what is good for car, or how to take better care the car. However it was not a cake walk, learning the parts of a car was truly the most difficult. Finally working with my managers, and fellow teammates, they helped me every step of the way. It was a real pleasure to be able to transfer from Ohio to Victorville."
good,I learned so many new things and met and built good life long relationships with people. I felt really good here. it was a very diverse place in which to work.
good,Great part time job while I was in college. Flexible hours and a great team of people that I worked with. Great helping people find what parts their vehicle needs to get back on the road.
good,"I applied to autozone on a whim, as a regular customer service employee. after my interview i was offered a full time management position. after a short time i was promoted again to commercial sales manager. really good company to work for."
good,"This company is a great company to work for.Great work environment to be in.They help with schooling,give paid vacation,and holidays.Also they give sick days if needed."
good,"After 14 year , i was working 120 miles round trip , i needed time to rest, the new dm didnt under stand his gas /miles are free mine was not, but that is personal,It is the ultiment place to work , its a place with great communication ,and support staff never a problem to talk to rm,dm,hr very open .  i can sit here all day an say how great the people an company is find out for your self put if your lazy go to advance # 5 in the industry work for # 1 I dont work for them any more but call me if you wont to grow in a good company . dont for get ! gary santoro central florida"
good,The job was very fun with awesome and understanding management. My co- workers were very helpful and always understood questions.
good,Contact customers at the start of my shift and having follow-ups on their product. Receive feedback on their services provided by autozone. Manage the store with open and closing and inventory check. Customer service at the front desk when needed.
good,"Autozone is filled with dedicated individuals people designed to solve your problem.  Not only is this company a great place to work at,  the also help you reach your education desires.  I love the company and all the skills they taught me as a sales representative ."
good,There is always something to do at AutoZone. I gained management skills with this company. They help you move up fast. My coworkers that I had were a fun bunch.
good,"I did this line of work just to get a feel, and it was ok,  I really like to work with the customer face to face. I would definitely go back."
good,I enjoyed working here the everyday challenges are what made this job have a purpose. I also enjoyed working as a team and having the ability to help people with there car problems.
good,I really enjoyed the customers I helped on a daily basis. It was rewarding to help customers find what part they needed to be able to fix their vehicle. I was able to learn alot about parts and what it takes to be a better parts person
good,I learned to follow a scheduled route and deliver auto parts safely and promptly. Learned to work with team members and customers in creating a positive work environment.
good,great company I had a lot of help from all the staff there was an emergency in my family and they let me deal with it and were helpful
good,Working for the Auto Zone after completing my military career has been and exciting and rewarding employment. The people and customer experience was awsome.
good,Good company to work for. Opportunity to learn a lot about automotive parts. Lots of chances to grow with the company. Nice hour long lunches.
good,Was a great environment and co-workers management was amazing there and i learned more about cars then anywhere else there .
good,This is a great place to begin a career. Management is very supportive of my family life and has been a great stepping stone for starting my career.
good,"In AutoZone they are committed to make you grow both professionally and personally. This company prepares you to create a career with them. Has strong values and expects all of the employees live by them. We have an excellent work environment in which we interact with professionalism and respect."
good,"I learned about cars I worked there for almost three years, until I had to go to school."
good,i loved working here it was an amazing work environment and you can definetly move up in position and be a better person and learn alot.
good,The job experience was great. Getting to learn something that i knew nothing about. Learned more about cars and the things that get changed on them the most. Was able to be hands on and change lightbulbs and batteries. Great work place overall.
good,I loved doing loans it's something I really enjoyed doing and the company was fantastic to work for as well I would do it again
good,"I learned how to run a store dealing with p&l,scheduling and obtaing goals. Everyday you meet new and interesting people from all walks of life."
good,"Se aprenden valores muy necesarios para la vida cotidiana y satisfaccion al cliente,lealtad,lo que mas me gusto de trabajar en autozone fueron la cultura.El reconocimiento,trabajo en equipo,capacitacion, etc"
good,"The hardest part of  being a sales representative is that having to meet a monthly goal. But, that kept me motivated to improve my skills as a sales representative."
good,"Being able to work with good hard working people and learning new things while employed, also thankful to be apart of a company.in general."
good,"It was a pleasure working at Auto Zone. I started as a driver & was encouraged to be a manger. In the beginning I wasn't interested in management. Later I did promote to management and I really enjoyed it. I learned so much about the commercial sales department & customer service."
good,"Delivering parts and helping others"
good,I enjoyed working there. The hours were flexible and that helped a lot while I was in school. Always got my lunch break and no one was ever bossy or mean in anyway. Every day was different and I met lots of new people and learned a lot.
