rating,review
good,This company is an excellentl company witj good pay.  They offer great training and emphasize safety. Each driver gets their own truck and are not micromanaged. There are primarily local runs with home time every night..
good,Very good company to work for. Rewarded for the most part if you go above & beyond your job duties. Expected to carry your load but with safety a top priority.
good,Operate 4x 250Mw steam turbines and enjoy work life balance. Also on the local sight at huntly Power Station there are 1x 458Mw CCGT Mitsubishi and 1x 50Mw Peaking LM600 OCGT
good,"I liked working at Genesis Energy as the business always made sure that the workers had all the tools they needed to do there job correctly and in a timely manner, The atmosphere was very good and we worked well in a team as well as individually,"
good,"Lots of potential growth in terms of IT and Information Systems. Very professional attitude, no politics. Respectful attitude, good corporate culture"
good,"Genesis Energy Limited is New Zealand's largest energy retailer, supplying electricity, natural gas and bottled gas solutions to wide range of people around the country."
good,"Extremely busy, meeting all deadlines that were required as well as dealing with Technical Quality & Safety regulations by the Federal Government."
good,I started working for Genesis Energy through Securitas. Its amazing to see how much the company has grown and still growing. They have great management and great workers. I liked it.
good,The work is fast paced but the benefits are great.  Good opportunity for graduate students. The key to success here is a willing to take on projects that you are not familiar with and get along with everyone.  They don't tolerate confrontation.
good,"Great company to work for, good culture and company benefits."
good,Good company with plenty of hours but there is a legal issue with the company and one of its partners and are ready loads were haulted.
good,A good place to work. Friendly working environment. Family oriented. Long hours but good pay. On job training is provided until they are sure that you can perform the task.
good,Only reason I left was because in 2016  the price of crude fell. If I would have been back in the area I would gladly go back. Good people to work with.
good,I learned how to use the computer systems in the truck and a typical day was a 12 to 14 hour shift. Christian management and co-workers was easy to work with and was understandable under any  circumstances and I would think the hardest part of the job was getting to know the computer system inside the truck. I loved that te quarterly safety bonus because it made us focus on safety. The drivers alert each month helped me learn a lot ongoing through the job
good,"I came across this amazing company by chance, and realized I have to work with this small but awesome company!"
good,Judges drivers on ability and not age. This is a great opportunity to enhance your Career. I would work for them again if I got the chance. My age and life circumstances requires me to move to a job closer to home.
good,"worked with wonderful people. improved my driving, enjoyed every minute of working. the benefits were great. my supervisor was great"
good,"everything here is good, but with the acquisition of enterprise pipelines...the future for this company might change"
